loan_id,client_id,issue_date,age,gender,monthly_income,employment_type,work_experience_years,region,channel,loan_product,loan_amount,loan_term_months,interest_rate,monthly_payment,credit_score,existing_loans_count,dti_ratio,days_past_due,is_default
1127,68506,2023-08-16,30,M,103642.0,employed,10.6,Moscow,branch,renovation,660000,24,18.4,33078.0,626.0,2,64.9,22,0
1128,42157,2024-11-30,26,M,65150.0,employed,7.3,SPb,branch,car,560000,60,15.0,13322.0,565.0,2,61.3,212,1
1129,55917,2024-08-04,26,F,74471.0,employed,7.9,SPb,online,consumer,320000,36,18.8,11698.0,631.0,3,39.6,11,0
1130,93738,2023-11-14,38,F,63550.0,employed,18.4,Siberia,online,renovation,380000,24,18.2,19008.0,593.0,3,49.3,143,1
1131,97646,2024-04-08,22,M,88627.0,employed,0.0,South,branch,renovation,570000,60,17.1,14197.0,603.0,0,49.8,21,0
1132,84122,2024-08-21,50,F,135467.0,employed,22.9,Moscow,partner,car,1190000,12,14.6,107183.0,692.0,0,82.6,168,1
1133,25519,2024-04-16,29,M,81388.0,employed,8.1,Siberia,branch,consumer,210000,36,19.3,7730.0,638.0,4,47.1,0,0
1134,97809,2023-02-25,19,M,76163.0,freelance,0.0,SPb,branch,car,400000,60,15.6,9642.0,609.0,1,60.5,148,1
1135,88487,2024-09-16,28,M,67134.0,employed,5.6,South,branch,consumer,240000,24,19.5,12156.0,569.0,1,56.9,0,0
1136,57819,2023-01-13,21,M,66477.0,employed,0.9,Moscow,partner,car,490000,24,15.1,23782.0,639.0,1,58.0,21,0
1137,81910,2024-03-15,36,M,33241.0,unemployed,0.9,Ural,online,education,100000,60,17.8,2528.0,574.0,2,55.0,0,0
1138,72324,2023-01-18,30,M,79875.0,self_employed,11.4,Moscow,branch,consumer,260000,48,20.0,7912.0,614.0,2,57.2,29,0
1139,6408,2024-11-24,43,M,84046.0,self_employed,20.2,South,online,renovation,540000,48,17.9,15834.0,595.0,1,65.8,4,0
1140,60379,2023-04-23,39,M,143695.0,employed,18.9,Moscow,online,consumer,370000,24,19.4,18723.0,680.0,1,50.2,29,0
1141,26053,2023-08-17,29,M,105292.0,employed,1.0,Moscow,partner,consumer,340000,48,19.2,10202.0,651.0,3,58.9,113,1
1142,10446,2023-06-20,38,M,94821.0,self_employed,15.1,Ural,partner,consumer,370000,60,19.8,9762.0,643.0,2,60.9,20,0
1143,1922,2023-10-22,28,F,50434.0,self_employed,8.4,South,branch,car,370000,48,16.0,10486.0,604.0,3,60.1,199,1
1144,99723,2023-07-08,21,M,55643.0,employed,0.0,South,online,car,350000,36,15.4,12202.0,649.0,3,74.2,12,0
1145,52356,2024-03-01,50,F,143572.0,employed,30.2,Moscow,online,consumer,330000,24,18.2,16507.0,722.0,0,48.2,34,0
1146,11789,2023-03-20,24,M,25831.0,unemployed,1.4,SPb,online,car,350000,60,17.0,8698.0,562.0,3,65.3,205,1
1147,98720,2024-10-19,27,M,44594.0,employed,6.8,South,online,car,350000,36,13.9,11945.0,688.0,3,41.9,0,0
1148,67656,2023-07-01,24,F,78968.0,employed,0.0,Moscow,online,education,240000,24,16.3,11786.0,615.0,1,45.3,0,0
1149,45028,2024-05-13,32,F,99028.0,employed,8.2,Siberia,online,consumer,360000,36,20.0,13379.0,536.0,1,53.3,14,0
1150,65484,2024-12-08,32,M,74790.0,freelance,11.4,SPb,partner,renovation,480000,12,19.2,44281.0,529.0,1,63.5,119,1
1151,33154,2023-03-12,25,M,54693.0,freelance,5.6,Ural,branch,consumer,200000,48,20.1,6097.0,593.0,0,55.9,6,0
1152,83870,2023-09-05,25,F,49686.0,freelance,7.0,Ural,online,consumer,140000,36,19.7,5182.0,627.0,1,34.8,8,0
1153,3336,2023-05-26,20,F,90320.0,employed,0.9,Ural,partner,consumer,420000,24,20.0,21376.0,560.0,1,59.0,5,0
1154,68779,2024-09-09,32,F,77151.0,employed,0.2,Ural,branch,consumer,260000,36,18.8,9504.0,585.0,3,37.9,9,0
1155,20029,2023-10-23,50,M,96965.0,employed,28.1,Ural,online,consumer,240000,60,18.1,6107.0,684.0,1,30.8,0,0
1156,60201,2024-08-04,42,M,151685.0,self_employed,20.2,Ural,partner,consumer,420000,12,20.8,39067.0,552.0,4,75.4,4,0
1157,33265,2024-04-14,33,F,76549.0,self_employed,10.7,Ural,online,consumer,280000,60,18.3,7156.0,728.0,2,51.8,6,0
1158,44872,2024-05-20,24,F,18000.0,unemployed,0.4,Siberia,partner,renovation,180000,60,20.3,4799.0,515.0,0,55.6,104,1
1159,47197,2023-07-12,26,F,81142.0,employed,5.4,Siberia,online,car,520000,60,16.2,12701.0,610.0,1,57.4,34,0
1160,56180,2023-03-09,31,F,87219.0,self_employed,11.2,Siberia,online,consumer,300000,12,20.3,27833.0,603.0,2,69.1,3,0
1161,24710,2024-05-08,20,F,46997.0,employed,0.2,South,branch,consumer,180000,12,19.1,16597.0,568.0,0,40.9,90,1
1162,30486,2023-02-21,19,M,74207.0,employed,0.0,SPb,online,consumer,230000,12,19.6,21262.0,648.0,1,39.2,29,0
1163,72907,2023-12-29,37,M,88195.0,employed,17.5,Siberia,partner,car,700000,36,14.8,24197.0,696.0,3,69.0,0,0
1164,72895,2024-04-18,60,F,119594.0,employed,36.5,South,online,education,450000,36,17.5,16156.0,555.0,0,69.8,145,1
1165,65435,2024-06-04,31,M,24739.0,unemployed,0.8,SPb,online,car,350000,36,16.3,12357.0,590.0,0,56.6,8,0
1166,41631,2024-03-06,34,M,65925.0,employed,11.6,Siberia,online,consumer,200000,24,19.2,10101.0,638.0,1,42.9,8,0
1167,21103,2023-10-25,32,M,31051.0,unemployed,1.0,Moscow,partner,consumer,110000,12,23.0,10348.0,490.0,3,80.5,264,1
1168,65772,2024-03-10,26,M,82766.0,employed,7.5,Moscow,branch,consumer,230000,36,17.4,8246.0,732.0,2,23.7,0,0
1169,15382,2024-11-26,45,M,146092.0,employed,25.9,SPb,online,car,860000,36,14.1,29435.0,674.0,2,81.3,22,0
1170,85291,2024-11-21,33,F,59966.0,employed,9.4,Siberia,partner,car,450000,60,15.8,10895.0,584.0,0,53.4,35,0
1171,4756,2023-07-17,32,M,49120.0,employed,7.8,SPb,online,car,560000,48,15.0,15585.0,679.0,2,52.8,14,0
1172,21609,2023-05-08,31,M,96480.0,employed,12.9,Moscow,branch,car,530000,60,14.6,12498.0,633.0,2,57.2,28,0
1173,17478,2024-06-15,27,M,69300.0,employed,7.8,Moscow,partner,renovation,470000,24,17.5,23351.0,639.0,4,66.9,161,1
1174,40666,2024-02-15,29,M,99639.0,employed,5.3,Moscow,partner,consumer,290000,48,20.2,8856.0,600.0,0,44.3,0,0
1175,76683,2023-03-06,22,F,18019.0,unemployed,0.1,Ural,online,consumer,70000,36,23.5,2728.0,398.0,1,60.3,192,1
1176,72315,2024-11-24,19,F,92957.0,self_employed,0.0,Moscow,online,renovation,550000,60,18.5,14116.0,564.0,1,72.3,49,0
1177,78834,2023-08-29,34,M,34118.0,freelance,14.0,South,online,car,350000,48,16.7,10045.0,618.0,2,51.1,180,1
1178,15153,2024-01-04,60,F,108165.0,employed,33.7,SPb,branch,car,940000,48,15.2,26256.0,643.0,1,79.9,90,1
1179,77325,2024-06-19,21,M,63375.0,employed,1.3,Ural,online,renovation,330000,36,17.3,11815.0,656.0,1,64.9,0,0
1180,13999,2024-01-19,23,F,55578.0,employed,3.8,SPb,online,education,170000,48,16.2,4835.0,608.0,1,48.0,8,0
1181,56318,2024-03-06,34,M,45795.0,freelance,14.6,South,branch,car,350000,48,15.2,9776.0,636.0,0,44.2,17,0
1182,1814,2023-03-24,30,M,78309.0,employed,5.5,SPb,branch,renovation,390000,60,17.2,9734.0,654.0,1,45.2,8,0
1183,77077,2024-11-27,33,F,61838.0,employed,13.8,Ural,branch,car,590000,48,15.0,16420.0,553.0,1,62.3,159,1
1184,91474,2024-09-02,24,F,64912.0,self_employed,2.7,Siberia,online,consumer,240000,24,20.8,12309.0,473.0,1,52.6,9,0
1185,3443,2024-07-27,36,M,87113.0,employed,16.1,Moscow,branch,education,300000,24,14.9,14532.0,652.0,0,34.4,0,0
1186,76993,2023-10-13,29,F,81070.0,freelance,2.5,Moscow,branch,renovation,310000,48,17.9,9090.0,625.0,0,41.9,40,0
1187,76916,2024-06-17,29,M,66820.0,employed,10.5,SPb,branch,renovation,390000,48,16.1,11073.0,718.0,1,48.2,21,0
1188,74319,2024-04-03,27,F,78565.0,employed,7.3,Ural,partner,consumer,300000,24,20.0,15269.0,577.0,0,58.9,36,0
1189,18368,2023-07-31,49,M,96878.0,freelance,30.6,Moscow,branch,education,240000,36,17.4,8605.0,605.0,2,65.7,31,0
1190,16328,2023-05-06,59,F,163820.0,employed,38.4,SPb,online,car,1500000,48,14.4,41291.0,718.0,1,84.8,124,1
1191,57942,2024-02-17,27,M,63492.0,employed,7.5,Ural,online,renovation,410000,60,17.4,10278.0,651.0,3,49.3,0,0
1192,92751,2024-05-13,67,M,60655.0,employed,45.0,South,online,consumer,250000,36,18.4,9088.0,639.0,0,46.0,36,0
1193,28306,2024-02-29,27,F,52863.0,freelance,3.3,Ural,online,consumer,160000,36,21.0,6028.0,546.0,2,65.0,25,0
1194,86451,2024-07-07,30,F,25189.0,unemployed,0.4,SPb,online,consumer,90000,48,20.7,2772.0,547.0,3,49.9,4,0
1195,40915,2024-09-01,22,F,108137.0,self_employed,2.0,Moscow,branch,car,1060000,36,16.8,37686.0,559.0,2,83.7,210,1
1196,38219,2024-06-26,37,M,101665.0,freelance,17.4,SPb,online,renovation,760000,36,18.3,27590.0,639.0,3,82.9,28,0
1197,81879,2023-06-07,64,M,167416.0,employed,44.0,SPb,online,consumer,550000,48,17.8,16099.0,772.0,2,50.9,10,0
1198,65644,2023-04-22,30,M,57922.0,employed,12.0,SPb,branch,renovation,340000,36,16.2,11987.0,702.0,2,30.4,12,0
1199,61279,2024-02-06,21,M,77713.0,employed,0.0,Siberia,partner,education,220000,60,15.7,5315.0,634.0,0,41.6,19,0
1200,54028,2023-05-02,29,F,57561.0,self_employed,9.8,Siberia,online,renovation,280000,48,17.8,8196.0,658.0,0,41.5,0,0
1201,1126,2023-09-30,24,M,56119.0,employed,2.1,Siberia,branch,car,560000,48,14.2,15359.0,648.0,0,48.0,19,0
1202,53329,2023-10-21,24,F,56026.0,freelance,5.8,Moscow,online,renovation,300000,36,19.3,11042.0,617.0,3,69.1,30,0
1203,28632,2024-02-02,45,F,140124.0,self_employed,13.9,SPb,partner,renovation,900000,36,18.4,32718.0,626.0,2,81.8,244,1
1204,66310,2024-04-15,47,M,22868.0,unemployed,0.2,Moscow,branch,car,350000,48,16.5,10009.0,577.0,1,59.4,5,0
1205,56176,2023-07-26,33,F,72925.0,employed,13.5,South,partner,renovation,390000,60,17.5,9798.0,628.0,1,55.9,0,0
1206,87066,2023-04-20,20,F,69769.0,employed,1.3,Ural,online,consumer,210000,36,19.3,7730.0,614.0,0,40.1,0,0
1207,45327,2024-03-15,24,F,86409.0,employed,5.7,Moscow,online,car,1160000,48,16.0,32875.0,598.0,2,84.3,41,0
1208,69904,2023-10-05,48,M,146911.0,employed,24.1,SPb,partner,consumer,440000,36,18.9,16106.0,678.0,1,51.5,1,0
1209,4797,2024-07-21,19,F,39842.0,freelance,0.2,Moscow,branch,education,110000,48,16.6,3151.0,582.0,0,54.9,0,0
1210,48882,2024-07-22,31,M,75982.0,employed,1.9,South,branch,consumer,300000,48,19.9,9113.0,580.0,0,50.7,114,1
1211,14718,2024-04-26,61,M,37355.0,unemployed,0.3,SPb,branch,consumer,120000,24,21.1,6172.0,545.0,1,46.7,26,0
1212,35560,2023-04-24,36,F,23347.0,unemployed,1.1,SPb,partner,consumer,80000,24,21.6,4134.0,538.0,2,50.8,24,0
1213,77589,2024-04-21,60,F,88505.0,self_employed,40.2,SPb,branch,consumer,200000,12,16.7,18212.0,788.0,2,32.4,5,0
1214,23116,2024-12-10,52,M,104401.0,employed,33.8,SPb,branch,education,300000,60,14.0,6980.0,734.0,2,43.0,0,0
1215,37244,2023-11-17,20,F,47325.0,employed,0.0,South,online,education,120000,60,16.6,2957.0,577.0,1,46.0,13,0
1216,2645,2023-06-28,23,F,52210.0,employed,1.6,Moscow,branch,renovation,330000,48,18.1,9711.0,619.0,2,54.3,16,0
1217,48523,2023-08-07,29,M,127206.0,employed,6.9,Moscow,branch,consumer,380000,24,19.8,19303.0,611.0,5,58.6,39,0
1218,20256,2024-06-11,44,F,103631.0,employed,23.8,SPb,branch,consumer,270000,12,17.7,24715.0,685.0,2,34.8,0,0
1219,54173,2024-05-06,32,F,92162.0,employed,9.0,Moscow,partner,consumer,360000,24,17.4,17868.0,751.0,1,47.8,166,1
1220,38430,2023-03-02,27,F,61037.0,self_employed,4.8,Siberia,partner,renovation,300000,24,18.2,15006.0,519.0,0,46.1,13,0
1221,40282,2023-02-23,21,M,70184.0,employed,2.4,SPb,online,consumer,190000,24,18.7,9550.0,636.0,0,42.8,13,0
1222,64374,2024-11-10,29,M,93262.0,employed,9.5,Ural,branch,education,170000,48,14.6,4697.0,615.0,0,37.8,26,0
1223,69244,2024-06-21,30,F,60469.0,employed,11.5,Ural,online,renovation,500000,36,17.5,17951.0,614.0,1,61.3,9,0
1224,12694,2023-03-06,38,M,31161.0,unemployed,0.2,Moscow,branch,consumer,120000,12,21.1,11179.0,565.0,1,46.1,0,0
1225,57264,2024-09-03,25,M,85314.0,self_employed,3.3,Ural,partner,car,660000,48,15.7,18603.0,639.0,5,80.1,4,0
1226,76060,2024-08-08,26,F,127850.0,employed,5.7,Ural,online,consumer,320000,24,18.5,16053.0,597.0,2,49.7,5,0
1227,98416,2024-12-04,50,M,83759.0,freelance,29.2,Moscow,branch,consumer,290000,60,18.0,7364.0,705.0,1,43.6,8,0
1228,58545,2023-06-20,51,F,77627.0,self_employed,29.0,Moscow,online,car,640000,36,15.8,22437.0,678.0,2,64.5,9,0
1229,40224,2023-09-30,55,F,92481.0,freelance,36.0,SPb,online,renovation,810000,36,17.6,29121.0,699.0,0,60.0,4,0
1230,98945,2024-11-29,53,F,97006.0,employed,33.5,SPb,partner,education,230000,60,14.1,5364.0,771.0,3,30.1,0,0
1231,14224,2024-06-18,55,F,109050.0,freelance,34.2,SPb,partner,consumer,340000,12,20.4,31561.0,628.0,1,60.7,1,0
1232,41738,2024-01-26,44,M,105730.0,employed,25.7,Ural,branch,consumer,460000,48,18.2,13561.0,688.0,1,51.0,0,0
1233,26150,2024-11-23,28,M,27450.0,unemployed,0.1,Moscow,partner,car,350000,36,17.4,12548.0,557.0,0,65.7,11,0
1234,64731,2023-11-23,30,F,52744.0,employed,10.7,Ural,branch,consumer,160000,24,18.8,8050.0,613.0,0,25.3,12,0
1235,50688,2023-04-18,25,M,26008.0,unemployed,1.4,Siberia,branch,consumer,70000,24,22.9,3663.0,500.0,5,75.8,170,1
1236,74509,2023-06-11,29,F,20291.0,unemployed,0.1,Moscow,branch,renovation,180000,60,20.3,4799.0,488.0,2,55.4,12,0
1237,9577,2024-03-27,35,F,147416.0,employed,15.1,SPb,branch,renovation,950000,60,17.5,23866.0,648.0,2,70.0,17,0
1238,9070,2023-07-25,49,M,46895.0,unemployed,0.1,Moscow,branch,renovation,270000,24,19.8,13716.0,565.0,1,59.3,9,0
1239,9666,2024-08-12,49,F,103160.0,employed,30.3,SPb,branch,education,330000,48,13.6,8952.0,736.0,2,36.4,0,0
1240,58761,2023-01-16,27,M,68031.0,employed,8.8,Ural,partner,car,570000,36,15.4,19871.0,600.0,1,75.9,3,0
1241,37368,2023-11-23,47,M,121776.0,employed,24.6,Moscow,branch,renovation,830000,12,17.0,75700.0,706.0,0,54.1,20,0
1242,7783,2024-08-30,47,F,52768.0,unemployed,0.7,Moscow,online,consumer,180000,36,21.8,6856.0,524.0,2,61.2,25,0
1243,42914,2024-10-20,32,F,78372.0,employed,13.4,Siberia,online,education,240000,12,13.5,21492.0,729.0,0,42.8,4,0
1244,71507,2023-01-02,42,M,93326.0,self_employed,20.2,Ural,partner,education,260000,12,15.7,23553.0,691.0,1,36.3,0,0
1245,80026,2023-01-10,49,M,85449.0,self_employed,29.9,SPb,online,renovation,490000,24,16.2,24039.0,774.0,1,61.3,0,0
1246,68526,2024-03-09,31,M,30067.0,unemployed,0.0,Ural,branch,car,350000,36,17.5,12566.0,563.0,1,61.3,20,0
1247,71835,2023-05-05,50,M,73592.0,freelance,30.4,Moscow,partner,car,710000,24,16.1,34798.0,712.0,0,73.1,5,0
1248,46765,2023-03-22,47,M,135026.0,employed,27.8,SPb,online,consumer,430000,48,18.7,12789.0,667.0,2,54.7,138,1
1249,20956,2024-04-29,33,M,105483.0,employed,13.0,SPb,branch,consumer,360000,12,19.5,33262.0,583.0,2,61.2,4,0
1250,88895,2024-10-13,57,F,135986.0,employed,37.9,Siberia,branch,consumer,550000,36,17.2,19664.0,721.0,0,43.0,24,0
1251,47240,2023-05-30,50,F,100288.0,self_employed,25.9,Ural,branch,consumer,260000,24,19.1,13119.0,697.0,1,40.0,7,0
1252,38148,2023-12-06,24,M,68814.0,employed,5.8,Siberia,online,car,550000,60,14.7,12998.0,644.0,1,53.1,19,0
1253,95270,2023-05-09,38,M,79458.0,employed,19.9,Ural,online,consumer,350000,36,18.6,12759.0,683.0,5,55.3,0,0
1254,5757,2024-03-13,30,F,92536.0,freelance,10.4,Ural,online,consumer,410000,36,22.4,15743.0,460.0,2,78.8,178,1
1255,20097,2024-05-15,19,F,67066.0,employed,0.4,SPb,partner,consumer,320000,36,20.3,11941.0,523.0,3,60.4,188,1
1256,11395,2023-02-27,22,F,109980.0,self_employed,0.0,SPb,online,car,1090000,60,17.1,27148.0,575.0,1,84.7,190,1
1257,17241,2023-07-17,33,M,79441.0,employed,13.0,South,branch,car,860000,60,16.9,21327.0,537.0,0,71.0,179,1
1258,28696,2023-07-30,34,M,76957.0,employed,15.1,Ural,branch,consumer,250000,60,18.2,6376.0,702.0,1,32.1,0,0
1259,71480,2023-02-14,65,M,107643.0,employed,45.0,Ural,branch,consumer,330000,36,17.7,11881.0,744.0,1,45.1,36,0
1260,47163,2023-04-07,27,F,94498.0,employed,8.3,Moscow,branch,renovation,620000,60,17.7,15643.0,640.0,1,52.3,172,1
1261,20816,2023-10-06,32,M,61310.0,freelance,12.9,Ural,partner,consumer,210000,24,20.3,10719.0,609.0,1,57.4,0,0
1262,50840,2024-06-18,32,F,85345.0,employed,13.0,Ural,online,renovation,470000,12,18.3,43157.0,585.0,1,66.3,16,0
1263,53853,2024-02-14,34,M,67101.0,employed,10.0,Ural,online,car,690000,60,13.8,15984.0,721.0,1,52.2,0,0
1264,25917,2024-04-05,28,M,57744.0,freelance,8.6,Moscow,branch,consumer,240000,48,19.4,7227.0,570.0,0,47.7,0,0
1265,97731,2024-01-26,58,F,57960.0,freelance,38.8,SPb,branch,education,210000,24,16.2,10302.0,625.0,2,44.7,5,0
1266,22566,2023-02-13,42,M,89609.0,freelance,19.4,SPb,online,consumer,250000,60,18.3,6389.0,699.0,1,41.3,8,0
1267,76452,2023-01-27,40,F,35706.0,unemployed,0.5,Siberia,online,car,350000,48,16.6,10027.0,616.0,1,69.6,109,1
1268,63823,2023-04-07,26,M,67654.0,freelance,6.9,South,branch,car,520000,36,16.5,18410.0,650.0,0,59.9,8,0
1269,21806,2024-07-01,29,M,63328.0,employed,9.2,SPb,partner,consumer,210000,12,18.9,19343.0,662.0,4,43.9,18,0
1270,76520,2024-09-12,23,M,40309.0,freelance,2.2,Ural,online,car,350000,48,14.6,9670.0,650.0,2,49.7,4,0
1271,2759,2024-07-20,26,M,117405.0,employed,7.5,Moscow,branch,car,910000,36,14.8,31456.0,615.0,2,83.3,31,0
1272,42949,2024-12-04,48,M,98557.0,employed,28.3,Moscow,partner,education,260000,60,15.1,6199.0,676.0,2,48.9,0,0
1273,93374,2023-08-07,49,F,119705.0,employed,28.5,Moscow,branch,renovation,890000,36,18.2,32265.0,648.0,0,73.8,221,1
1274,3482,2023-07-04,20,F,67012.0,employed,0.0,Siberia,online,car,740000,60,15.6,17838.0,621.0,0,73.5,216,1
1275,25442,2023-03-10,42,M,127396.0,employed,21.4,Moscow,online,renovation,860000,60,16.9,21327.0,741.0,4,78.1,0,0
1276,34719,2023-05-10,29,M,70074.0,employed,7.7,Siberia,partner,consumer,300000,36,20.0,11149.0,622.0,0,44.4,14,0
1277,59066,2024-07-20,61,F,116059.0,employed,41.6,SPb,online,renovation,450000,24,16.0,22033.0,726.0,3,64.3,0,0
1278,94501,2024-08-31,22,M,47268.0,freelance,3.8,Siberia,partner,renovation,300000,12,19.5,27719.0,538.0,3,74.7,23,0
1279,3079,2024-08-21,30,M,22245.0,unemployed,0.4,South,online,car,350000,36,16.9,12461.0,517.0,2,71.2,13,0
1280,3717,2024-09-22,49,M,72760.0,self_employed,25.1,South,partner,consumer,210000,60,19.2,5471.0,626.0,1,39.2,1,0
1281,60676,2024-12-20,23,F,54911.0,freelance,1.6,Ural,partner,car,640000,60,16.1,15598.0,568.0,2,73.1,167,1
1282,28952,2023-11-30,56,M,95229.0,employed,33.7,Siberia,partner,education,330000,36,14.0,11279.0,760.0,1,37.7,20,0
1283,87444,2023-06-03,20,F,28941.0,unemployed,0.4,Ural,branch,car,350000,12,18.1,32105.0,529.0,5,80.7,0,0
1284,43460,2024-06-30,61,M,166462.0,employed,38.8,Moscow,online,renovation,640000,24,16.2,31398.0,675.0,1,52.2,0,0
1285,91397,2023-03-20,22,M,76130.0,employed,0.5,SPb,partner,consumer,200000,12,19.4,18470.0,595.0,2,57.7,22,0
1286,73847,2024-08-01,54,M,73297.0,employed,32.8,South,online,consumer,270000,24,17.6,13427.0,682.0,1,43.2,19,0
1287,94607,2024-02-17,37,F,92336.0,employed,18.1,Siberia,online,consumer,300000,36,19.3,11042.0,640.0,0,50.1,133,1
1288,90106,2024-06-29,35,F,103575.0,employed,7.5,Moscow,branch,car,750000,24,15.5,36543.0,590.0,3,80.4,3,0
1289,19449,2024-08-31,39,M,129442.0,employed,18.7,Moscow,partner,consumer,400000,36,18.3,14521.0,692.0,0,41.6,22,0
1290,34536,2023-06-18,57,M,153322.0,employed,38.2,Moscow,partner,renovation,880000,36,16.1,30982.0,787.0,2,66.8,17,0
1291,65077,2024-11-11,22,F,100779.0,employed,3.3,SPb,partner,consumer,430000,36,20.7,16134.0,495.0,1,77.9,165,1
1292,39258,2024-10-24,26,F,54170.0,employed,2.9,South,online,car,370000,48,13.9,10092.0,665.0,3,54.4,4,0
1293,49302,2024-08-05,43,M,31123.0,unemployed,1.3,SPb,partner,consumer,110000,36,20.4,4110.0,609.0,3,55.5,239,1
1294,29865,2024-05-29,48,F,123991.0,employed,29.9,SPb,branch,education,380000,12,14.9,34280.0,640.0,0,43.8,0,0
1295,7645,2023-11-10,58,M,105196.0,employed,38.3,Moscow,partner,renovation,580000,60,17.7,14634.0,680.0,4,61.1,43,0
1296,39000,2023-02-01,39,M,73516.0,self_employed,15.9,South,partner,consumer,230000,36,18.7,8396.0,691.0,0,37.4,21,0
1297,27737,2023-10-14,52,M,45412.0,freelance,32.4,South,partner,car,510000,60,16.8,12620.0,585.0,1,83.5,230,1
1298,12485,2024-08-16,60,F,74166.0,employed,37.1,SPb,online,renovation,530000,48,16.5,15156.0,721.0,2,66.8,0,0
1299,39565,2023-02-12,26,M,67694.0,freelance,2.7,Ural,partner,consumer,300000,48,20.4,9193.0,621.0,1,62.1,128,1
1300,26522,2024-09-08,50,F,125615.0,employed,26.2,South,branch,car,900000,60,13.6,20755.0,739.0,2,72.5,23,0
1301,66155,2023-01-01,37,F,81567.0,employed,16.3,SPb,branch,consumer,200000,36,19.8,7412.0,587.0,5,51.2,9,0
1302,56168,2024-07-26,23,F,100536.0,employed,1.4,SPb,partner,consumer,300000,36,18.0,10846.0,678.0,1,61.2,5,0
1303,53487,2023-09-27,33,M,108887.0,self_employed,14.1,Ural,online,car,710000,36,16.7,25208.0,600.0,2,78.1,168,1
1304,13342,2023-06-29,31,M,108483.0,employed,12.7,Moscow,branch,education,280000,36,14.9,9693.0,709.0,2,38.2,19,0
1305,41806,2024-06-01,57,F,147917.0,self_employed,36.7,SPb,branch,education,360000,24,13.7,17234.0,772.0,4,54.1,7,0
1306,49770,2023-04-13,26,F,50995.0,employed,8.0,Ural,online,education,210000,24,16.2,10302.0,614.0,0,44.8,17,0
1307,79623,2023-01-10,31,F,57017.0,self_employed,11.1,South,partner,consumer,200000,12,20.8,18604.0,578.0,1,53.9,0,0
1308,76629,2024-08-05,40,M,51771.0,employed,13.0,Ural,branch,renovation,270000,48,15.8,7624.0,677.0,2,41.4,12,0
1309,53603,2023-03-31,46,M,89029.0,employed,27.7,Moscow,online,renovation,520000,60,17.8,13148.0,646.0,3,64.4,90,1
1310,82974,2023-08-14,29,F,54997.0,self_employed,4.9,SPb,partner,car,380000,48,14.2,10422.0,691.0,2,45.5,13,0
1311,27399,2024-10-31,46,M,106549.0,self_employed,24.9,SPb,partner,consumer,550000,24,20.1,28020.0,570.0,0,65.5,22,0
1312,86382,2023-05-06,20,F,59268.0,employed,0.0,Moscow,online,renovation,390000,12,18.2,35792.0,562.0,1,59.8,8,0
1313,82244,2023-07-28,62,M,100357.0,freelance,42.4,SPb,online,consumer,280000,24,18.3,14019.0,755.0,0,29.1,51,0
1314,77534,2023-04-07,22,M,71574.0,self_employed,2.4,SPb,online,car,550000,60,16.6,13551.0,569.0,2,78.8,0,0
1315,56106,2023-03-15,42,M,164081.0,employed,22.9,Moscow,online,car,1200000,60,16.3,29373.0,565.0,3,84.8,37,0
1316,31678,2024-09-18,66,M,27490.0,unemployed,0.9,SPb,branch,car,350000,48,16.2,9955.0,609.0,2,60.3,0,0
1317,77218,2023-07-10,21,M,95105.0,self_employed,0.3,Moscow,branch,renovation,550000,36,18.2,19939.0,648.0,0,62.8,156,1
1318,64230,2024-11-12,37,F,48326.0,employed,18.4,Ural,online,consumer,160000,24,18.3,8011.0,685.0,3,40.7,183,1
1319,75055,2024-12-16,31,M,63364.0,employed,12.1,Ural,branch,car,350000,36,12.4,11692.0,743.0,1,59.1,196,1
1320,57373,2023-02-25,49,M,88838.0,employed,29.0,Ural,online,renovation,620000,24,17.2,30714.0,633.0,0,63.7,0,0
1321,32480,2024-12-20,19,F,96506.0,employed,0.0,Moscow,partner,renovation,640000,12,16.6,58250.0,719.0,2,61.3,0,0
